id,host_response_rate,review_scores_rating
1172031445506282350,100%,5.0
1172034449768914953,98%,
1172050365904309634,100%,4.73
1172146116790915175,100%,5.0
1172152084571396409,,
1172196592151458036,100%,
1172209594395418243,100%,
1172223648422846524,100%,
1172225247741595237,100%,
1172225365170859916,100%,
1172225472432609980,100%,
1172225591310223527,100%,
1172278256173690517,100%,3.0
1172300359743201361,100%,5.0
1172303132387851419,100%,5.0
1172333273560090429,100%,4.91
1172348079046905118,100%,4.92
1172369914640715032,98%,5.0
1172459614130193076,100%,
1172462880730456606,100%,
1172464918928520132,100%,
1172527573868495385,100%,
1172531606391241575,100%,
1172532966173429053,100%,5.0
1172538665122322454,100%,
1172653694402955992,100%,5.0
1172720898398983804,100%,
1172739146821489636,100%,5.0
1172751708283196768,100%,
1172765749245762894,100%,5.0
1172766427622763391,100%,4.67
1172777423336029130,100%,5.0
1172856344919718061,90%,
1172867170739802357,90%,
1172884036062737264,90%,
1172887388025111044,90%,
1172888541698055513,90%,
1172890576834922158,90%,
1172937768005842356,100%,5.0
1172952266348574784,100%,
1172958732030956385,100%,5.0
1172970994582178416,100%,
1173034864311410541,100%,5.0
1173094377344736674,100%,4.9
1173105030955074478,100%,4.75
1173161993860770582,100%,4.89
1173162761692376517,100%,5.0
1173164950647919806,100%,5.0
1173168501662607334,100%,5.0
1173168568412949133,100%,
1173176599407412350,100%,5.0
1173179781578869610,100%,2.0
1173193508701276990,100%,5.0
1173200754093419467,11%,
1173220982544725409,100%,
1173253437966687101,100%,
1173254469048921403,100%,5.0
1173299734006651010,100%,4.84
1173484223677956871,100%,5.0
1173512443931685479,100%,5.0
1173527264872894443,100%,4.0
1173533112423534950,100%,5.0
1173533381594512798,100%,
1173536346822676396,100%,
1173542281636558812,100%,
1173556568555649304,100%,
1173572559683084209,93%,
1173590308139349334,100%,
1173594041456867561,99%,
1173595662008702486,100%,
1173600540700182280,98%,
1173607856870976081,99%,
1173618786288483842,100%,
1173632124240218012,100%,
1173633636687014948,100%,
1173652270804442176,100%,4.0
1173654737096929017,70%,
1173659604408652865,70%,
1173661079459994893,70%,
1173664635258750378,70%,
1173665508362852505,70%,
1173666112117620841,100%,
1173668830023011582,70%,
1173675102397330917,100%,3.0
1173697939168191696,100%,
1173724529589584690,100%,5.0
1173731267711220524,100%,5.0
1173750295936157446,100%,
1173916721353594007,100%,4.86
1173976608828263387,100%,5.0
1174142451680205559,100%,5.0
1174249366587516344,0%,
1174254704778842261,100%,4.79
1174285902739341525,100%,4.82
1174295163153343693,100%,5.0
1174313851595735239,100%,
1174325414046635655,100%,4.5
1174335312478288258,70%,
1174338300369317564,100%,
1174339583571831687,100%,5.0
1174340061127988872,70%,
1174343780993304589,70%,
1174346684286404065,70%,
1174348063180508337,70%,
1174350302351606211,70%,
1174379352781300878,70%,
1174385503406295278,70%,
1174434791906302972,100%,4.79
1174511545705904319,100%,
1174543060299888105,100%,5.0
1174553855416799410,100%,5.0
1174571387102801245,88%,
1174640347985665671,100%,
1174642757081070688,95%,3.5
1174653324958021112,83%,
1174843583093762166,100%,
1175025783526746060,100%,4.75
1175028715380504998,,
1175042229952365578,98%,5.0
1175053204478184463,99%,
1175055446817806821,100%,4.5
1175062672062393750,100%,5.0
1175086601914053015,100%,
1175087362643313749,,
1175101659845579214,100%,5.0
1175102779711900243,100%,5.0
1175121329413848325,100%,5.0
1175140641493015449,98%,5.0
1175170945273292847,100%,
1175178512525197498,100%,5.0
1175181611439646411,100%,
1175183965512590558,100%,
1175184773162722887,100%,
1175195793121642057,100%,
1175275555997575446,100%,5.0
1175289951306560705,100%,5.0
1175349035970274723,98%,4.67
1175377974318424133,50%,
1175382235806651351,100%,
1175389746239498265,99%,4.33
1175499062406298836,100%,5.0
1175700309533776239,100%,5.0
1175761730150662871,100%,
1175771681202094028,100%,
1175781087256742988,100%,
1175870998325135857,100%,4.92
1175875636334624081,100%,
1175899981950320924,100%,5.0
1175948161350733976,,
1175955182799324987,95%,5.0
1175956847195989854,95%,4.0
1175965330474035266,100%,5.0
1175997486401259018,95%,3.33
1176012790107030912,100%,5.0
1176026796647077092,100%,
1176032369317965872,100%,5.0
1176071971266224353,98%,5.0
1176094472409650159,100%,
1176095162981650107,100%,4.44
1176407277429390965,100%,
1176441557975550803,100%,5.0
1176471352562845719,100%,
1176531915409879398,100%,
1176624224142699029,100%,5.0
1176698640340081660,100%,
1176747961699844874,100%,5.0
1176778913055917535,100%,5.0
1177040293677650688,,5.0
1177204582350424866,100%,4.71
1177225912097706326,90%,5.0
1177226197110305922,100%,
1177256122807591420,100%,5.0
1177257245375122832,20%,
1177268843252297268,100%,5.0
1177271348638926404,100%,
1177299233595742842,100%,
1177350554593462964,100%,
1177413774765494040,100%,4.5
1177431391551163702,83%,
1177448957171166680,100%,
1177450714305297963,100%,
1177451058343278351,100%,1.0
1177455575386523307,100%,
1177457964793795867,100%,
1177460381766371197,100%,
1177462163789360615,100%,
1177466596949686624,100%,
1177468436484019185,100%,
1177469937152197494,100%,
1177483544176826945,,
1177531070073354844,90%,
1177569680142660236,83%,1.0
1177577341978668788,83%,
1177591393535537781,83%,1.0
1177597593123152993,83%,3.33
1177601703816133679,83%,2.67
1177634618588316811,83%,
1177647066361169066,83%,
1177817172784797996,,
1177834048162777643,100%,3.0
1177848396001537685,100%,
1177902115737039848,100%,
1177945922007785845,0%,
1177951568407151607,100%,4.9
1177974491248318384,100%,5.0
1177994294766103438,100%,5.0
1178002024128194453,77%,5.0
1178028742038263187,100%,
1178049971280833803,100%,4.9
1178051596833469049,97%,4.14
1178060235800891660,100%,4.88
1178114466973407770,100%,4.0
1178171700671377112,100%,
1178200479665087991,100%,
1178257748999280876,92%,5.0
1178477063015459184,88%,5.0
1178504876195335877,88%,
1178583518118368125,,
1178629220813089992,63%,
1178644759712650423,100%,
1178669214028231795,100%,
1178683581172204154,100%,
1178699622042380358,100%,5.0
1178708850202154620,100%,5.0
1178711833727579641,100%,
1178718510503057288,100%,4.0
1178718535264178696,100%,5.0
1178761678765151232,100%,5.0
1178786076636872872,100%,
1178797137138782415,100%,5.0
1178932768667101292,100%,
1178938384842874003,100%,5.0
1178940819406111892,100%,
1179289517909982228,,
1179300906120194702,100%,5.0
1179371461035856031,100%,5.0
1179486296200659615,100%,
1179487538441234285,100%,3.67
1179489222360673453,100%,
1179489443529382245,100%,
1179491239264113343,100%,
1179491360776126175,100%,
1179495247460864676,0%,5.0
1179531781627942701,100%,1.0
1179558604858162703,100%,5.0
1179595160333379960,100%,
1179714614798312648,100%,
1179954084099397625,100%,5.0
1179955326137198987,80%,1.0
1179979375224105834,100%,5.0
1179998138688327209,100%,5.0
1180012620563087717,100%,4.89
1180027086443052464,100%,5.0
1180082971367900127,100%,4.0
1180122424314688975,33%,5.0
1180161357419491709,91%,5.0
1180172734334043330,100%,
1180204894837599389,93%,
1180215313227644943,,
1180247614184862645,100%,
1180257663972981826,100%,5.0
1180268134739344174,100%,
1180337701703062097,100%,5.0
1180375229067822841,100%,
1180377837205389320,100%,
1180379799941801380,100%,
1180384602952541694,100%,
1180386594684127916,100%,
1180388052772202318,100%,
1180633358068072588,100%,5.0
1180706384148666361,100%,5.0
1180777752476134191,100%,
1180788171789931459,100%,4.5
1180799746846823537,100%,4.67
1180805786011480446,100%,4.27
1180805877304522092,,
1180825298858688442,100%,5.0
1180827049385830362,100%,5.0
1180829555331475419,,
1180849507358240147,80%,5.0
1180871482178130783,100%,
1180885766173419761,100%,5.0
1180897323490805872,100%,
1180910535744938460,100%,4.69
1180916044610571606,100%,5.0
1180939404458023770,96%,5.0
1180959196071846382,100%,
1180985978018028396,,
1180993817528822353,60%,5.0
1181009905850907711,,
1181037267768697648,100%,5.0
1181041749958160796,100%,5.0
1181105916255143927,100%,5.0
1181450286357014359,100%,
1181456100312206060,100%,
1181484784752071932,100%,
1181506495332095159,100%,5.0
1181525636401979480,100%,
1181607893658241428,100%,
1181624948993701654,100%,
1181703465763887626,100%,
1181782448705285828,100%,
1181823693176460752,100%,5.0
1181832644911765180,100%,
1181873420903705738,100%,5.0
1181885158840061400,100%,
1181888841673012916,100%,
1181892131895198829,99%,4.0
1181914921082666479,100%,4.57
1181915995811845397,100%,5.0
1182151192781180496,100%,
1182166162675661944,100%,
1182205459592169590,100%,4.5
1182289813737297002,,
1182308381773887925,100%,3.8
1182322895868568650,99%,
1182454999974677028,100%,5.0
1182474612440580401,0%,
1182517588722468699,77%,5.0
1182542663802034092,95%,5.0
1182591126103743129,100%,5.0
1182819566052970638,100%,5.0
1182920071489548185,100%,
1182929207459075351,,
1182978570804026627,100%,5.0
1182997670004323355,100%,4.86
1183003377033225422,100%,5.0
1183015822532556888,100%,5.0
1183026758381895911,100%,5.0
1183041478735396637,100%,5.0
1183069330232059186,,
1183140419305423610,100%,4.75
1183576134963877451,100%,
1183735666934254551,100%,
1183748743760349502,100%,
1183752031453100447,100%,4.88
1183754539770399996,100%,5.0
1183761198565315446,67%,
1183766782524082652,67%,
1183769864142044161,67%,
1183795657113020555,100%,
1183795911920773376,100%,
1183796137055716463,100%,
1183797228974724657,100%,5.0
1183815034447975771,100%,
1183841157126724914,100%,5.0
1183852064736185832,100%,
1183911306001668923,100%,5.0
1183943926811844419,100%,4.0
1183984413582896332,100%,
1183996487802611191,100%,5.0
1184042455214929978,100%,
1184096980393624466,100%,
1184323399044784890,100%,
1184382816711621936,100%,5.0
1184390104805966173,100%,
1184449667527618390,100%,
1184458295770890723,100%,3.0
1184481232477930154,100%,5.0
1184512554523030109,100%,5.0
1184524739800828377,100%,
1184526640821045672,100%,
1184529182538157739,100%,5.0
1184551667119187161,100%,
1184555176998695319,100%,5.0
1184643353790906518,100%,
1184656502812165930,,
1184671929048047308,100%,5.0
1184701180313902219,100%,
1184715950531919809,100%,
1184741180549589186,100%,3.0
1184816149142426223,100%,
1184827260083965725,100%,5.0
1184995457662027445,100%,4.7
1185141516659748039,,
1185190506270589526,88%,
1185229998540129760,100%,
1185251920844816073,100%,4.0
1185321931199482382,100%,
1185349112741757497,88%,5.0
1185349621054004075,100%,
1185352720923730006,100%,5.0
1185425012345638748,100%,5.0
1185463041733754822,,4.83
1185464430594766047,100%,5.0
1185474000725426752,100%,5.0
1185475739500491115,95%,5.0
1185480280337528676,,5.0
1185484542346515142,,5.0
1185486724044705363,100%,5.0
1185589377673685376,100%,
1185769428660735283,100%,
1185927291513273967,100%,5.0
1185936115627966190,100%,4.75
1185942952647105791,100%,5.0
1185965217630516015,100%,
1185975878121094776,100%,5.0
1186004303038280376,88%,
1186076701400615627,100%,
1186078475543962235,100%,
1186135006198919691,100%,
1186136983904865263,100%,
1186137789932491235,100%,
1186138497429414614,100%,
1186139028265051035,100%,
1186139695089342275,100%,5.0
1186141156857881868,100%,5.0
1186144886659660892,100%,5.0
1186145369762237906,100%,
1186170468384465398,100%,5.0
1186184783143571676,90%,5.0
1186200083809363531,100%,5.0
1186204627655066500,100%,
1186208501427167741,100%,5.0
1186218548547641829,100%,5.0
1186225936482678919,100%,
1186276147541579985,100%,
1186520100587087355,100%,
1186523950694883865,100%,
1186528425243943453,100%,
1186553067344999444,100%,
1186554955770238588,100%,
1186599330974624232,100%,
1186640615714987826,100%,
1186644319985603546,100%,5.0
1186665082211444758,100%,5.0
1186679261537545411,90%,
1186684356941185994,99%,
1186690781330001564,99%,
1186701270995120001,50%,
1186704085871589288,100%,
1186716453495128819,100%,
1186724112719246577,100%,
1186784786222247184,100%,4.88
1186863421794882945,100%,
1186866369984285736,100%,5.0
1186874353275748233,100%,3.67
1186880971430701796,100%,5.0
1186895041680173435,100%,
1186929380186147350,100%,
1186983367304995393,100%,5.0
1186989277062522187,,
1187252977463156276,100%,5.0
1187285002349425584,100%,
1187296520202322296,100%,5.0
1187350891111410943,100%,
1187367368858636442,100%,5.0
1187402155506325076,0%,
1187405692728394307,100%,
1187424643492386271,100%,
1187428408767127400,100%,5.0
1187428454151193348,100%,4.0
1187437563390410006,100%,5.0
1187551314829287970,100%,5.0
1187563716139811830,100%,4.67
1187581774861813925,100%,
1187587389612122823,100%,
1187607989377656243,100%,
1187646606686274125,100%,
1187992622082214608,,
1188040689548223161,100%,
1188048345166737042,100%,
1188053603917898458,90%,5.0
1188069915441636389,100%,
1188073237178428427,100%,
1188088026915235977,100%,5.0
1188102068869021351,100%,5.0
1188117206568981164,100%,
1188132045564001796,100%,
1188139577596403311,100%,
1188145970108187283,100%,
1188152782784318411,100%,
1188168622212762731,100%,
1188170798840583587,100%,
1188278006937730495,100%,
1188359776431338501,60%,
1188377385243566825,98%,5.0
1188410005894637528,100%,
1188412696843007722,90%,
1188438622350242768,44%,
1188657438399733542,100%,5.0
1188661496858615593,100%,1.0
1188750879856029976,80%,5.0
1188803370972009248,100%,1.0
1188814591919801658,100%,5.0
1188851668856134917,100%,
1188909306674104782,96%,5.0
1188909942232159886,100%,
1188918853009948832,100%,
1188930682719081906,100%,5.0
1188966733961371539,100%,
1188972500900097089,100%,4.83
1188981019472361390,100%,5.0
1188992212392339978,100%,4.0
1189022199219654624,98%,4.8
1189036862274372055,100%,3.5
1189121713633976567,100%,
1189126974622919279,100%,4.67
1189130344349739062,100%,4.5
1189290275011586466,100%,
1189455505552326569,80%,
1189456896737631905,100%,5.0
1189486915256694731,100%,
1189512900250136445,100%,5.0
1189542012807569228,100%,5.0
1189571650973412261,100%,
1189596040209884418,100%,5.0
1189651598762208207,100%,5.0
1189655665806155761,100%,5.0
1189668830885834913,100%,5.0
1189681747200590073,100%,
1189696472947858225,100%,4.83
1189733065178280590,100%,4.71
1189744322588707049,100%,3.0
1189750220325111302,100%,4.9
1189752065259133778,100%,5.0
1189752683357527860,100%,
1189782027249704589,100%,
1189795838553074315,100%,
1189809383027434352,100%,4.0
1189852770070085990,100%,5.0
1189871858285036707,100%,
1190160603359393251,100%,3.5
1190213863751082969,100%,
1190230111571636744,100%,
1190242024404609591,100%,5.0
1190304687530289933,98%,
1190318477608698007,88%,4.5
1190348917675986544,100%,
1190389728790199314,99%,4.67
1190432457011466816,14%,
1190453536571587537,100%,
1190463237608773271,99%,5.0
1190489547931362606,100%,
1190553258802829225,100%,4.9
1190555114699206067,100%,
1190560902740673268,100%,
1190563364667724086,98%,5.0
1190577749295978994,100%,
1190596892685916408,100%,
1190634202928821856,100%,
1190640715029699193,100%,
1190643052389846738,100%,
1190644782748362531,100%,5.0
1190649110686602682,100%,
1190918763678779042,100%,5.0
1190948239996023823,100%,5.0
1190971660801957967,100%,
1190993621664035140,100%,
1191011306713382714,100%,
1191021526930378166,100%,
1191043613560736111,100%,5.0
1191197137333039246,100%,4.89
1191198476957502962,90%,4.0
1191204102396180700,100%,4.0
1191206340163508597,100%,4.86
1191293174745879404,100%,4.67
1191332368551926490,100%,
1191335420986397185,99%,
1191341361518070169,99%,5.0
1191343028451986006,99%,
1191344525608957767,99%,
1191401772288504825,100%,5.0
1191667709852291852,100%,
1191711552873167822,100%,5.0
1191727702391450949,,
1191732416954768647,100%,5.0
1191743629528916091,100%,
1191759911023623252,100%,5.0
1191763694605473328,100%,
1191775415991686986,100%,
1191775786195770210,100%,4.83
1191780952264823943,100%,5.0
1191786377131830974,100%,5.0
1191790059218013152,100%,
1191796591421523242,100%,4.0
1191802707912228565,100%,5.0
1191810648451009926,98%,2.0
1191822306907544428,100%,
1191826040647107896,100%,5.0
1191846366877227596,100%,
1191848123483283871,100%,
1191881751477062205,100%,
1191926196061606504,100%,
1191929094375441732,100%,5.0
1191959788998859921,,
1191961210432396201,100%,
1191979396981278489,100%,
1191989186277793950,100%,5.0
1191991171046917914,100%,4.67
1192039870122653016,100%,3.0
1192072114373910730,100%,
1192079164020795878,100%,
1192091957061874719,0%,
1192218158916548357,100%,
1192233603034499383,100%,
1192238064963799267,100%,4.5
1192250185095455296,100%,4.63
1192315453090176178,13%,
1192375896519543408,100%,
1192382235644820672,100%,5.0
1192436895106583115,100%,4.89
1192496776432680897,100%,
1192501493754612828,100%,4.82
1192528650495064169,100%,
1192532158622588962,100%,
1192534067528043170,100%,
1192535364383314625,100%,
1192538146084468268,100%,
1192540523774244590,100%,
1192541489178236395,100%,
1192552125431947878,100%,
1192559022362161402,100%,5.0
1192560241640529110,100%,
1192575459280765858,100%,
1192596692555688355,100%,
